participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P003,S1777385935863,84768,calibration,,549.44,225.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,84797,calibration,,513.75,264.26,1600,865,gaze,,p1,,,,
P003,S1777385935863,84818,calibration,,520.73,271.64,1600,865,gaze,,p1,,,,
P003,S1777385935863,84841,calibration,,536.35,243.92,1600,865,gaze,,p1,,,,
P003,S1777385935863,84862,calibration,,540.41,271.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,84887,calibration,,557.96,303.49,1600,865,gaze,,p1,,,,
P003,S1777385935863,84913,calibration,,568.95,322.20,1600,865,gaze,,p1,,,,
P003,S1777385935863,84933,calibration,,577.54,337.84,1600,865,gaze,,p1,,,,
P003,S1777385935863,84953,calibration,,536.65,274.68,1600,865,gaze,,p1,,,,
P003,S1777385935863,84976,calibration,,501.31,298.51,1600,865,gaze,,p1,,,,
P003,S1777385935863,84999,calibration,,471.24,319.21,1600,865,gaze,,p1,,,,
P003,S1777385935863,85022,calibration,,413.54,345.16,1600,865,gaze,,p1,,,,
P003,S1777385935863,85058,calibration,,601.04,271.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,85093,calibration,,765.91,232.62,1600,865,gaze,,p1,,,,
P003,S1777385935863,85125,calibration,,876.71,188.33,1600,865,gaze,,p1,,,,
P003,S1777385935863,85154,calibration,,894.22,172.79,1600,865,gaze,,p1,,,,
P003,S1777385935863,85183,calibration,,991.89,167.61,1600,865,gaze,,p1,,,,
P003,S1777385935863,85209,calibration,,1059.30,160.76,1600,865,gaze,,p1,,,,
P003,S1777385935863,85241,calibration,,1111.06,142.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,85275,calibration,,1147.42,140.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,85306,calibration,,1143.26,109.14,1600,865,gaze,,p1,,,,
P003,S1777385935863,85332,calibration,,1124.31,98.37,1600,865,gaze,,p1,,,,
P003,S1777385935863,85355,calibration,,1099.22,95.34,1600,865,gaze,,p1,,,,
P003,S1777385935863,85381,calibration,,1084.36,101.42,1600,865,gaze,,p1,,,,
P003,S1777385935863,85406,calibration,,1079.18,86.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,85430,calibration,,1072.69,74.48,1600,865,gaze,,p1,,,,
P003,S1777385935863,85452,calibration,,1081.99,85.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,85474,calibration,,1060.31,80.72,1600,865,gaze,,p1,,,,
P003,S1777385935863,85507,calibration,,1034.84,68.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,85534,calibration,,1004.11,61.61,1600,865,gaze,,p1,,,,
P003,S1777385935863,85562,calibration,,960.01,78.82,1600,865,gaze,,p1,,,,
P003,S1777385935863,85589,calibration,,938.86,100.06,1600,865,gaze,,p1,,,,
P003,S1777385935863,85617,calibration,,948.38,96.57,1600,865,gaze,,p1,,,,
P003,S1777385935863,85639,calibration,,935.22,105.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,85659,calibration,,928.34,75.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,85678,calibration,,964.06,83.63,1600,865,gaze,,p1,,,,
P003,S1777385935863,85697,calibration,,995.38,91.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,85714,calibration,,1036.61,96.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,85733,calibration,,1078.37,95.22,1600,865,gaze,,p1,,,,
P003,S1777385935863,85753,calibration,,1112.87,94.17,1600,865,gaze,,p1,,,,
P003,S1777385935863,85774,calibration,,1127.56,84.12,1600,865,gaze,,p1,,,,
P003,S1777385935863,85793,calibration,,1133.17,104.63,1600,865,gaze,,p1,,,,
P003,S1777385935863,85812,calibration,,1136.08,122.25,1600,865,gaze,,p1,,,,
P003,S1777385935863,85833,calibration,,1163.83,125.77,1600,865,gaze,,p1,,,,
P003,S1777385935863,85854,calibration,,1160.83,125.42,1600,865,gaze,,p1,,,,
P003,S1777385935863,85877,calibration,,1141.11,99.81,1600,865,gaze,,p1,,,,
P003,S1777385935863,85898,calibration,,1103.06,107.50,1600,865,gaze,,p1,,,,
P003,S1777385935863,85918,calibration,,951.55,176.17,1600,865,gaze,,p1,,,,
P003,S1777385935863,85939,calibration,,799.63,234.78,1600,865,gaze,,p1,,,,
P003,S1777385935863,85957,calibration,,635.82,335.75,1600,865,gaze,,p1,,,,
P003,S1777385935863,85975,calibration,,507.02,362.52,1600,865,gaze,,p1,,,,
P003,S1777385935863,85993,calibration,,447.46,363.81,1600,865,gaze,,p1,,,,
P003,S1777385935863,86012,calibration,,435.88,360.51,1600,865,gaze,,p1,,,,
P003,S1777385935863,86031,calibration,,418.32,338.88,1600,865,gaze,,p1,,,,
P003,S1777385935863,86051,calibration,,412.49,315.76,1600,865,gaze,,p1,,,,
P003,S1777385935863,86073,calibration,,604.10,284.52,1600,865,gaze,,p1,,,,
P003,S1777385935863,86094,calibration,,783.96,231.04,1600,865,gaze,,p1,,,,
P003,S1777385935863,86113,calibration,,939.87,184.21,1600,865,gaze,,p1,,,,
P003,S1777385935863,86132,calibration,,1007.02,145.82,1600,865,gaze,,p1,,,,
P003,S1777385935863,86151,calibration,,1075.68,131.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,86170,calibration,,993.89,147.13,1600,865,gaze,,p1,,,,
P003,S1777385935863,86189,calibration,,848.42,166.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,86210,calibration,,709.89,198.67,1600,865,gaze,,p1,,,,
P003,S1777385935863,86229,calibration,,611.33,223.53,1600,865,gaze,,p1,,,,
P003,S1777385935863,86248,calibration,,529.75,244.71,1600,865,gaze,,p1,,,,
P003,S1777385935863,86267,calibration,,505.57,279.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,86287,calibration,,477.35,298.22,1600,865,gaze,,p1,,,,
P003,S1777385935863,86308,calibration,,457.50,313.32,1600,865,gaze,,p1,,,,
P003,S1777385935863,86327,calibration,,466.85,324.33,1600,865,gaze,,p1,,,,
P003,S1777385935863,86346,calibration,,478.52,332.33,1600,865,gaze,,p1,,,,
P003,S1777385935863,86364,calibration,,441.96,338.83,1600,865,gaze,,p1,,,,
P003,S1777385935863,86384,calibration,,413.23,343.08,1600,865,gaze,,p1,,,,
P003,S1777385935863,86403,calibration,,468.63,357.02,1600,865,gaze,,p1,,,,
P003,S1777385935863,86421,calibration,,518.42,367.79,1600,865,gaze,,p1,,,,
P003,S1777385935863,86441,calibration,,584.08,364.01,1600,865,gaze,,p1,,,,
P003,S1777385935863,86459,calibration,,680.51,358.84,1600,865,gaze,,p1,,,,
P003,S1777385935863,86478,calibration,,761.63,353.53,1600,865,gaze,,p1,,,,
P003,S1777385935863,86496,calibration,,828.23,348.32,1600,865,gaze,,p1,,,,
P003,S1777385935863,86517,calibration,,831.48,334.49,1600,865,gaze,,p1,,,,
P003,S1777385935863,86537,calibration,,828.69,306.96,1600,865,gaze,,p1,,,,
P003,S1777385935863,86555,calibration,,815.02,328.26,1600,865,gaze,,p1,,,,
P003,S1777385935863,86573,calibration,,831.15,346.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,86591,calibration,,841.61,372.07,1600,865,gaze,,p1,,,,
P003,S1777385935863,86609,calibration,,848.36,393.94,1600,865,gaze,,p1,,,,
P003,S1777385935863,86626,calibration,,873.03,411.56,1600,865,gaze,,p1,,,,
P003,S1777385935863,86646,calibration,,892.20,425.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,86665,calibration,,918.58,391.89,1600,865,gaze,,p1,,,,
P003,S1777385935863,86683,calibration,,939.03,362.07,1600,865,gaze,,p1,,,,
P003,S1777385935863,86702,calibration,,959.51,343.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,86723,calibration,,974.77,327.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,86745,calibration,,960.97,314.98,1600,865,gaze,,p1,,,,
P003,S1777385935863,86763,calibration,,917.82,303.75,1600,865,gaze,,p1,,,,
P003,S1777385935863,86780,calibration,,879.60,294.96,1600,865,gaze,,p1,,,,
P003,S1777385935863,86798,calibration,,859.60,273.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,86818,calibration,,842.75,255.90,1600,865,gaze,,p1,,,,
P003,S1777385935863,86837,calibration,,845.65,276.41,1600,865,gaze,,p1,,,,
P003,S1777385935863,86854,calibration,,811.10,321.76,1600,865,gaze,,p1,,,,
P003,S1777385935863,86872,calibration,,782.26,361.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,86891,calibration,,778.94,379.25,1600,865,gaze,,p1,,,,
P003,S1777385935863,86908,calibration,,777.47,393.94,1600,865,gaze,,p1,,,,
P003,S1777385935863,86926,calibration,,816.18,433.17,1600,865,gaze,,p1,,,,
P003,S1777385935863,86943,calibration,,844.12,455.47,1600,865,gaze,,p1,,,,
P003,S1777385935863,86964,calibration,,852.15,466.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,86982,calibration,,864.20,453.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,87002,calibration,,882.19,442.92,1600,865,gaze,,p1,,,,
P003,S1777385935863,87023,calibration,,896.97,432.71,1600,865,gaze,,p1,,,,
P003,S1777385935863,87042,calibration,,825.30,461.41,1600,865,gaze,,p1,,,,
P003,S1777385935863,87059,calibration,,784.71,477.96,1600,865,gaze,,p1,,,,
P003,S1777385935863,87077,calibration,,724.75,489.77,1600,865,gaze,,p1,,,,
P003,S1777385935863,87094,calibration,,671.99,487.23,1600,865,gaze,,p1,,,,
P003,S1777385935863,87112,calibration,,646.61,446.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,87129,calibration,,577.32,417.65,1600,865,gaze,,p1,,,,
P003,S1777385935863,87153,calibration,,521.01,393.48,1600,865,gaze,,p1,,,,
P003,S1777385935863,87188,calibration,,474.14,379.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,87226,calibration,,476.58,347.26,1600,865,gaze,,p1,,,,
P003,S1777385935863,87266,calibration,,508.85,370.80,1600,865,gaze,,p1,,,,
P003,S1777385935863,87327,calibration,,589.12,312.55,1600,865,gaze,,p1,,,,
P003,S1777385935863,87371,calibration,,729.82,271.06,1600,865,gaze,,p1,,,,
P003,S1777385935863,87399,calibration,,866.78,215.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,87423,calibration,,980.81,183.73,1600,865,gaze,,p1,,,,
P003,S1777385935863,87441,calibration,,1089.29,143.53,1600,865,gaze,,p1,,,,
P003,S1777385935863,87459,calibration,,1182.28,97.77,1600,865,gaze,,p1,,,,
P003,S1777385935863,87478,calibration,,1234.10,60.62,1600,865,gaze,,p1,,,,
P003,S1777385935863,87496,calibration,,1279.36,31.64,1600,865,gaze,,p1,,,,
P003,S1777385935863,87514,calibration,,1311.10,10.49,1600,865,gaze,,p1,,,,
P003,S1777385935863,87532,calibration,,1325.83,8.01,1600,865,gaze,,p1,,,,
P003,S1777385935863,87552,calibration,,1332.32,9.18,1600,865,gaze,,p1,,,,
P003,S1777385935863,87571,calibration,,1311.00,43.38,1600,865,gaze,,p1,,,,
P003,S1777385935863,87591,calibration,,1291.60,53.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,87611,calibration,,1253.45,46.60,1600,865,gaze,,p1,,,,
P003,S1777385935863,87630,calibration,,1235.83,59.66,1600,865,gaze,,p1,,,,
P003,S1777385935863,87649,calibration,,1228.08,38.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,87671,calibration,,1153.90,37.48,1600,865,gaze,,p1,,,,
P003,S1777385935863,87691,calibration,,1106.24,24.88,1600,865,gaze,,p1,,,,
P003,S1777385935863,87710,calibration,,1090.11,-1.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,87729,calibration,,1055.18,3.01,1600,865,gaze,,p1,,,,
P003,S1777385935863,87748,calibration,,1003.28,7.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,87767,calibration,,987.62,37.26,1600,865,gaze,,p1,,,,
P003,S1777385935863,87788,calibration,,1020.63,76.55,1600,865,gaze,,p1,,,,
P003,S1777385935863,87808,calibration,,1050.18,104.30,1600,865,gaze,,p1,,,,
P003,S1777385935863,87828,calibration,,1075.61,144.85,1600,865,gaze,,p1,,,,
P003,S1777385935863,87848,calibration,,1079.31,155.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,87868,calibration,,1135.72,160.33,1600,865,gaze,,p1,,,,
P003,S1777385935863,87887,calibration,,1163.82,212.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,87906,calibration,,1181.82,224.46,1600,865,gaze,,p1,,,,
P003,S1777385935863,87925,calibration,,1194.30,197.36,1600,865,gaze,,p1,,,,
P003,S1777385935863,87944,calibration,,1175.01,151.76,1600,865,gaze,,p1,,,,
P003,S1777385935863,87963,calibration,,1183.16,140.88,1600,865,gaze,,p1,,,,
P003,S1777385935863,87981,calibration,,1143.44,128.82,1600,865,gaze,,p1,,,,
P003,S1777385935863,88002,calibration,,1153.32,123.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,88020,calibration,,1097.29,114.56,1600,865,gaze,,p1,,,,
P003,S1777385935863,88038,calibration,,1097.35,120.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,88058,calibration,,1119.11,129.67,1600,865,gaze,,p1,,,,
P003,S1777385935863,88077,calibration,,1124.13,152.04,1600,865,gaze,,p1,,,,
P003,S1777385935863,88095,calibration,,1128.58,171.10,1600,865,gaze,,p1,,,,
P003,S1777385935863,88115,calibration,,1121.71,151.87,1600,865,gaze,,p1,,,,
P003,S1777385935863,88132,calibration,,1115.86,134.91,1600,865,gaze,,p1,,,,
P003,S1777385935863,88154,calibration,,1068.06,132.85,1600,865,gaze,,p1,,,,
P003,S1777385935863,88172,calibration,,1032.86,129.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,88191,calibration,,1003.90,126.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,88211,calibration,,994.57,127.24,1600,865,gaze,,p1,,,,
P003,S1777385935863,88232,calibration,,988.34,128.00,1600,865,gaze,,p1,,,,
P003,S1777385935863,88251,calibration,,990.65,142.67,1600,865,gaze,,p1,,,,
P003,S1777385935863,88270,calibration,,994.08,155.25,1600,865,gaze,,p1,,,,
P003,S1777385935863,88287,calibration,,1001.07,173.65,1600,865,gaze,,p1,,,,
P003,S1777385935863,88308,calibration,,1006.93,194.98,1600,865,gaze,,p1,,,,
P003,S1777385935863,88328,calibration,,996.37,206.49,1600,865,gaze,,p1,,,,
P003,S1777385935863,88347,calibration,,994.96,213.04,1600,865,gaze,,p1,,,,
P003,S1777385935863,88366,calibration,,1007.70,230.51,1600,865,gaze,,p1,,,,
P003,S1777385935863,88384,calibration,,1019.06,244.45,1600,865,gaze,,p1,,,,
P003,S1777385935863,88419,calibration,,922.43,300.52,1600,865,gaze,,p1,,,,
P003,S1777385935863,88439,calibration,,883.74,335.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,88460,calibration,,828.67,375.46,1600,865,gaze,,p1,,,,
P003,S1777385935863,88479,calibration,,783.91,407.41,1600,865,gaze,,p1,,,,
P003,S1777385935863,88498,calibration,,702.73,443.53,1600,865,gaze,,p1,,,,
P003,S1777385935863,88518,calibration,,558.22,446.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,88536,calibration,,444.81,485.96,1600,865,gaze,,p1,,,,
P003,S1777385935863,88555,calibration,,401.31,502.95,1600,865,gaze,,p1,,,,
P003,S1777385935863,88574,calibration,,359.39,516.14,1600,865,gaze,,p1,,,,
P003,S1777385935863,88591,calibration,,330.28,524.69,1600,865,gaze,,p1,,,,
P003,S1777385935863,88610,calibration,,331.69,531.83,1600,865,gaze,,p1,,,,
P003,S1777385935863,88629,calibration,,418.51,507.89,1600,865,gaze,,p1,,,,
P003,S1777385935863,88649,calibration,,463.97,491.01,1600,865,gaze,,p1,,,,
P003,S1777385935863,88671,calibration,,522.32,482.66,1600,865,gaze,,p1,,,,
P003,S1777385935863,88689,calibration,,546.99,468.70,1600,865,gaze,,p1,,,,
P003,S1777385935863,88706,calibration,,568.26,456.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,88725,calibration,,601.35,425.83,1600,865,gaze,,p1,,,,
P003,S1777385935863,88744,calibration,,636.57,403.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,88761,calibration,,665.52,384.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,88781,calibration,,700.47,391.89,1600,865,gaze,,p1,,,,
P003,S1777385935863,88797,calibration,,708.58,364.56,1600,865,gaze,,p1,,,,
P003,S1777385935863,88815,calibration,,705.07,366.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,88832,calibration,,700.21,369.06,1600,865,gaze,,p1,,,,
P003,S1777385935863,88850,calibration,,694.55,372.20,1600,865,gaze,,p1,,,,
P003,S1777385935863,88872,calibration,,662.10,409.35,1600,865,gaze,,p1,,,,
P003,S1777385935863,88891,calibration,,663.15,410.07,1600,865,gaze,,p1,,,,
P003,S1777385935863,88911,calibration,,633.70,407.38,1600,865,gaze,,p1,,,,
P003,S1777385935863,88930,calibration,,608.45,404.94,1600,865,gaze,,p1,,,,
P003,S1777385935863,88950,calibration,,610.84,408.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,88969,calibration,,610.95,410.57,1600,865,gaze,,p1,,,,
P003,S1777385935863,88987,calibration,,611.59,412.44,1600,865,gaze,,p1,,,,
P003,S1777385935863,89005,calibration,,592.44,403.45,1600,865,gaze,,p1,,,,
P003,S1777385935863,89021,calibration,,576.54,395.68,1600,865,gaze,,p1,,,,
P003,S1777385935863,89040,calibration,,557.13,382.85,1600,865,gaze,,p1,,,,
P003,S1777385935863,89057,calibration,,541.44,372.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,89076,calibration,,509.24,367.27,1600,865,gaze,,p1,,,,
P003,S1777385935863,89096,calibration,,472.01,383.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,89115,calibration,,459.14,390.58,1600,865,gaze,,p1,,,,
P003,S1777385935863,89134,calibration,,439.64,379.67,1600,865,gaze,,p1,,,,
P003,S1777385935863,89152,calibration,,424.90,370.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,89171,calibration,,474.72,377.35,1600,865,gaze,,p1,,,,
P003,S1777385935863,89190,calibration,,478.09,379.14,1600,865,gaze,,p1,,,,
P003,S1777385935863,89208,calibration,,481.16,371.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,89227,calibration,,506.32,340.82,1600,865,gaze,,p1,,,,
P003,S1777385935863,89247,calibration,,529.18,316.09,1600,865,gaze,,p1,,,,
P003,S1777385935863,89264,calibration,,548.55,295.77,1600,865,gaze,,p1,,,,
P003,S1777385935863,89281,calibration,,566.40,282.13,1600,865,gaze,,p1,,,,
P003,S1777385935863,89300,calibration,,582.96,291.10,1600,865,gaze,,p1,,,,
P003,S1777385935863,89319,calibration,,596.15,299.98,1600,865,gaze,,p1,,,,
P003,S1777385935863,89338,calibration,,621.23,306.35,1600,865,gaze,,p1,,,,
P003,S1777385935863,89356,calibration,,635.68,310.29,1600,865,gaze,,p1,,,,
P003,S1777385935863,89372,calibration,,646.60,314.06,1600,865,gaze,,p1,,,,
P003,S1777385935863,89390,calibration,,674.90,326.97,1600,865,gaze,,p1,,,,
P003,S1777385935863,89411,calibration,,697.57,338.13,1600,865,gaze,,p1,,,,
P003,S1777385935863,89432,calibration,,697.14,352.53,1600,865,gaze,,p1,,,,
P003,S1777385935863,89450,calibration,,716.46,374.73,1600,865,gaze,,p1,,,,
P003,S1777385935863,89467,calibration,,731.38,393.15,1600,865,gaze,,p1,,,,
P003,S1777385935863,89485,calibration,,742.45,408.06,1600,865,gaze,,p1,,,,
P003,S1777385935863,89503,calibration,,750.26,419.77,1600,865,gaze,,p1,,,,
P003,S1777385935863,89522,calibration,,747.22,417.41,1600,865,gaze,,p1,,,,
P003,S1777385935863,89541,calibration,,746.85,423.99,1600,865,gaze,,p1,,,,
P003,S1777385935863,89559,calibration,,751.37,424.24,1600,865,gaze,,p1,,,,
P003,S1777385935863,89579,calibration,,696.64,415.73,1600,865,gaze,,p1,,,,
P003,S1777385935863,89596,calibration,,649.20,407.75,1600,865,gaze,,p1,,,,
P003,S1777385935863,89616,calibration,,612.41,391.07,1600,865,gaze,,p1,,,,
P003,S1777385935863,89634,calibration,,582.07,376.60,1600,865,gaze,,p1,,,,
P003,S1777385935863,89652,calibration,,578.35,361.48,1600,865,gaze,,p1,,,,
P003,S1777385935863,89669,calibration,,608.32,367.22,1600,865,gaze,,p1,,,,
P003,S1777385935863,89689,calibration,,599.96,358.74,1600,865,gaze,,p1,,,,
P003,S1777385935863,89705,calibration,,562.76,328.55,1600,865,gaze,,p1,,,,
P003,S1777385935863,89722,calibration,,531.93,303.31,1600,865,gaze,,p1,,,,
P003,S1777385935863,89746,calibration,,525.62,297.91,1600,865,gaze,,p1,,,,
P003,S1777385935863,89762,calibration,,521.88,294.47,1600,865,gaze,,p1,,,,
P003,S1777385935863,89780,calibration,,517.58,299.96,1600,865,gaze,,p1,,,,
P003,S1777385935863,89799,calibration,,515.26,305.60,1600,865,gaze,,p1,,,,
P003,S1777385935863,89817,calibration,,508.20,301.70,1600,865,gaze,,p1,,,,
P003,S1777385935863,89834,calibration,,503.26,298.92,1600,865,gaze,,p1,,,,
P003,S1777385935863,89853,calibration,,495.89,301.25,1600,865,gaze,,p1,,,,
P003,S1777385935863,89871,calibration,,490.57,303.72,1600,865,gaze,,p1,,,,
P003,S1777385935863,89890,calibration,,483.84,310.89,1600,865,gaze,,p1,,,,
P003,S1777385935863,89912,calibration,,534.22,320.93,1600,865,gaze,,p1,,,,
P003,S1777385935863,89931,calibration,,580.26,340.04,1600,865,gaze,,p1,,,,
P003,S1777385935863,89954,calibration,,619.27,356.21,1600,865,gaze,,p1,,,,
P003,S1777385935863,89974,calibration,,636.37,369.82,1600,865,gaze,,p1,,,,
P003,S1777385935863,89994,calibration,,640.34,372.16,1600,865,gaze,,p1,,,,
P003,S1777385935863,90013,calibration,,628.87,371.05,1600,865,gaze,,p1,,,,
P003,S1777385935863,90032,calibration,,608.37,369.43,1600,865,gaze,,p1,,,,
P003,S1777385935863,90050,calibration,,590.02,367.50,1600,865,gaze,,p1,,,,
P003,S1777385935863,90068,calibration,,558.00,364.64,1600,865,gaze,,p1,,,,
P003,S1777385935863,90086,calibration,,530.72,361.87,1600,865,gaze,,p1,,,,
P003,S1777385935863,90105,calibration,,499.90,360.32,1600,865,gaze,,p1,,,,
P003,S1777385935863,90122,calibration,,474.57,358.85,1600,865,gaze,,p1,,,,
P003,S1777385935863,90141,calibration,,460.06,357.23,1600,865,gaze,,p1,,,,
P003,S1777385935863,90163,calibration,,449.23,355.79,1600,865,gaze,,p1,,,,
P003,S1777385935863,90183,calibration,,439.97,350.08,1600,865,gaze,,p1,,,,
P003,S1777385935863,90202,calibration,,435.93,346.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,90222,calibration,,433.90,343.14,1600,865,gaze,,p1,,,,
P003,S1777385935863,90241,calibration,,439.45,342.72,1600,865,gaze,,p1,,,,
P003,S1777385935863,90260,calibration,,445.28,342.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,90279,calibration,,447.15,342.54,1600,865,gaze,,p1,,,,
P003,S1777385935863,90297,calibration,,478.15,339.80,1600,865,gaze,,p1,,,,
P003,S1777385935863,90315,calibration,,491.12,340.72,1600,865,gaze,,p1,,,,
P003,S1777385935863,90334,calibration,,533.18,345.32,1600,865,gaze,,p1,,,,
P003,S1777385935863,90352,calibration,,568.63,349.34,1600,865,gaze,,p1,,,,
P003,S1777385935863,90369,calibration,,605.64,349.10,1600,865,gaze,,p1,,,,
P003,S1777385935863,90389,calibration,,635.67,348.84,1600,865,gaze,,p1,,,,
P003,S1777385935863,90408,calibration,,649.94,347.01,1600,865,gaze,,p1,,,,
P003,S1777385935863,90426,calibration,,660.00,345.42,1600,865,gaze,,p1,,,,
P003,S1777385935863,90446,calibration,,664.20,351.13,1600,865,gaze,,p1,,,,
P003,S1777385935863,90465,calibration,,665.91,356.02,1600,865,gaze,,p1,,,,
P003,S1777385935863,90484,calibration,,680.10,360.89,1600,865,gaze,,p1,,,,
P003,S1777385935863,90503,calibration,,694.13,348.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,90521,calibration,,703.04,347.26,1600,865,gaze,,p1,,,,
P003,S1777385935863,90540,calibration,,708.35,345.02,1600,865,gaze,,p1,,,,
P003,S1777385935863,90558,calibration,,723.76,337.14,1600,865,gaze,,p1,,,,
P003,S1777385935863,90575,calibration,,737.69,358.28,1600,865,gaze,,p1,,,,
P003,S1777385935863,90597,calibration,,748.17,376.44,1600,865,gaze,,p1,,,,
P003,S1777385935863,90617,calibration,,754.40,379.40,1600,865,gaze,,p1,,,,
P003,S1777385935863,90636,calibration,,715.17,378.83,1600,865,gaze,,p1,,,,
P003,S1777385935863,90655,calibration,,680.56,377.90,1600,865,gaze,,p1,,,,
P003,S1777385935863,90672,calibration,,688.18,357.11,1600,865,gaze,,p1,,,,
P003,S1777385935863,90690,calibration,,694.91,339.15,1600,865,gaze,,p1,,,,
P003,S1777385935863,90708,calibration,,651.25,354.33,1600,865,gaze,,p1,,,,
P003,S1777385935863,90726,calibration,,614.09,367.63,1600,865,gaze,,p1,,,,
P003,S1777385935863,90745,calibration,,571.95,360.17,1600,865,gaze,,p1,,,,
P003,S1777385935863,90765,calibration,,543.37,364.39,1600,865,gaze,,p1,,,,
P003,S1777385935863,90786,calibration,,520.83,344.15,1600,865,gaze,,p1,,,,
