participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P005,S1777388229181,25481,calibration,,326.80,466.23,1600,865,gaze,,p1,,,,
P005,S1777388229181,25501,calibration,,383.84,472.89,1600,865,gaze,,p1,,,,
P005,S1777388229181,25524,calibration,,457.01,426.12,1600,865,gaze,,p1,,,,
P005,S1777388229181,25542,calibration,,526.72,378.89,1600,865,gaze,,p1,,,,
P005,S1777388229181,25560,calibration,,583.78,339.20,1600,865,gaze,,p1,,,,
P005,S1777388229181,25578,calibration,,599.15,288.31,1600,865,gaze,,p1,,,,
P005,S1777388229181,25595,calibration,,597.93,248.30,1600,865,gaze,,p1,,,,
P005,S1777388229181,25616,calibration,,604.36,215.00,1600,865,gaze,,p1,,,,
P005,S1777388229181,25633,calibration,,620.16,202.65,1600,865,gaze,,p1,,,,
P005,S1777388229181,25651,calibration,,628.26,181.58,1600,865,gaze,,p1,,,,
P005,S1777388229181,25670,calibration,,648.51,173.32,1600,865,gaze,,p1,,,,
P005,S1777388229181,25689,calibration,,653.39,183.48,1600,865,gaze,,p1,,,,
P005,S1777388229181,25707,calibration,,676.33,184.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,25726,calibration,,683.20,209.03,1600,865,gaze,,p1,,,,
P005,S1777388229181,25747,calibration,,620.81,215.72,1600,865,gaze,,p1,,,,
P005,S1777388229181,25766,calibration,,558.64,226.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,25784,calibration,,483.05,231.46,1600,865,gaze,,p1,,,,
P005,S1777388229181,25809,calibration,,432.78,260.40,1600,865,gaze,,p1,,,,
P005,S1777388229181,25827,calibration,,397.38,277.34,1600,865,gaze,,p1,,,,
P005,S1777388229181,25844,calibration,,387.73,319.43,1600,865,gaze,,p1,,,,
P005,S1777388229181,25866,calibration,,358.88,332.66,1600,865,gaze,,p1,,,,
P005,S1777388229181,25885,calibration,,346.69,316.02,1600,865,gaze,,p1,,,,
P005,S1777388229181,25902,calibration,,338.85,300.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,25921,calibration,,334.54,286.81,1600,865,gaze,,p1,,,,
P005,S1777388229181,25940,calibration,,337.71,329.62,1600,865,gaze,,p1,,,,
P005,S1777388229181,25960,calibration,,342.81,343.42,1600,865,gaze,,p1,,,,
P005,S1777388229181,25981,calibration,,334.81,355.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,26016,calibration,,333.93,386.84,1600,865,gaze,,p1,,,,
P005,S1777388229181,26058,calibration,,336.46,408.19,1600,865,gaze,,p1,,,,
P005,S1777388229181,26101,calibration,,329.14,423.93,1600,865,gaze,,p1,,,,
P005,S1777388229181,26155,calibration,,341.53,436.32,1600,865,gaze,,p1,,,,
P005,S1777388229181,26186,calibration,,332.72,428.27,1600,865,gaze,,p1,,,,
P005,S1777388229181,26212,calibration,,393.24,440.85,1600,865,gaze,,p1,,,,
P005,S1777388229181,26241,calibration,,387.67,429.96,1600,865,gaze,,p1,,,,
P005,S1777388229181,26266,calibration,,333.69,442.27,1600,865,gaze,,p1,,,,
P005,S1777388229181,26285,calibration,,364.38,445.89,1600,865,gaze,,p1,,,,
P005,S1777388229181,26301,calibration,,427.45,436.01,1600,865,gaze,,p1,,,,
P005,S1777388229181,26316,calibration,,471.36,424.68,1600,865,gaze,,p1,,,,
P005,S1777388229181,26333,calibration,,486.15,427.85,1600,865,gaze,,p1,,,,
P005,S1777388229181,26349,calibration,,500.20,431.33,1600,865,gaze,,p1,,,,
P005,S1777388229181,26365,calibration,,469.66,443.68,1600,865,gaze,,p1,,,,
P005,S1777388229181,26381,calibration,,469.53,431.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,26400,calibration,,425.62,413.35,1600,865,gaze,,p1,,,,
P005,S1777388229181,26417,calibration,,412.16,421.69,1600,865,gaze,,p1,,,,
P005,S1777388229181,26436,calibration,,405.27,432.60,1600,865,gaze,,p1,,,,
P005,S1777388229181,26454,calibration,,374.87,425.89,1600,865,gaze,,p1,,,,
P005,S1777388229181,26470,calibration,,374.29,412.92,1600,865,gaze,,p1,,,,
P005,S1777388229181,26486,calibration,,391.65,415.19,1600,865,gaze,,p1,,,,
P005,S1777388229181,26502,calibration,,409.24,423.32,1600,865,gaze,,p1,,,,
P005,S1777388229181,26521,calibration,,413.51,433.48,1600,865,gaze,,p1,,,,
P005,S1777388229181,26537,calibration,,427.86,416.16,1600,865,gaze,,p1,,,,
P005,S1777388229181,26555,calibration,,429.23,427.13,1600,865,gaze,,p1,,,,
P005,S1777388229181,26571,calibration,,417.25,550.69,1600,865,gaze,,p1,,,,
P005,S1777388229181,26588,calibration,,406.77,655.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,26605,calibration,,386.82,735.88,1600,865,gaze,,p1,,,,
P005,S1777388229181,26622,calibration,,383.08,810.15,1600,865,gaze,,p1,,,,
P005,S1777388229181,26639,calibration,,335.08,865.21,1600,865,gaze,,p1,,,,
P005,S1777388229181,26660,calibration,,293.16,900.97,1600,865,gaze,,p1,,,,
P005,S1777388229181,26677,calibration,,252.43,925.14,1600,865,gaze,,p1,,,,
P005,S1777388229181,26697,calibration,,216.65,933.61,1600,865,gaze,,p1,,,,
P005,S1777388229181,26716,calibration,,229.22,851.88,1600,865,gaze,,p1,,,,
P005,S1777388229181,26733,calibration,,242.33,778.31,1600,865,gaze,,p1,,,,
P005,S1777388229181,26753,calibration,,244.60,678.60,1600,865,gaze,,p1,,,,
P005,S1777388229181,26771,calibration,,274.83,580.49,1600,865,gaze,,p1,,,,
P005,S1777388229181,26791,calibration,,301.64,498.33,1600,865,gaze,,p1,,,,
P005,S1777388229181,26810,calibration,,308.88,386.71,1600,865,gaze,,p1,,,,
P005,S1777388229181,26828,calibration,,327.25,300.48,1600,865,gaze,,p1,,,,
P005,S1777388229181,26846,calibration,,381.14,247.39,1600,865,gaze,,p1,,,,
P005,S1777388229181,26864,calibration,,435.10,222.90,1600,865,gaze,,p1,,,,
P005,S1777388229181,26880,calibration,,506.09,197.89,1600,865,gaze,,p1,,,,
P005,S1777388229181,26900,calibration,,555.76,197.63,1600,865,gaze,,p1,,,,
P005,S1777388229181,26917,calibration,,592.71,229.54,1600,865,gaze,,p1,,,,
P005,S1777388229181,26934,calibration,,620.78,260.85,1600,865,gaze,,p1,,,,
P005,S1777388229181,26952,calibration,,637.54,291.26,1600,865,gaze,,p1,,,,
P005,S1777388229181,26969,calibration,,647.07,265.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,26987,calibration,,662.22,232.67,1600,865,gaze,,p1,,,,
P005,S1777388229181,27004,calibration,,671.19,212.82,1600,865,gaze,,p1,,,,
P005,S1777388229181,27021,calibration,,647.62,226.27,1600,865,gaze,,p1,,,,
P005,S1777388229181,27037,calibration,,625.15,239.55,1600,865,gaze,,p1,,,,
P005,S1777388229181,27057,calibration,,602.05,236.75,1600,865,gaze,,p1,,,,
P005,S1777388229181,27076,calibration,,605.20,244.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,27094,calibration,,610.01,236.37,1600,865,gaze,,p1,,,,
P005,S1777388229181,27114,calibration,,613.65,230.08,1600,865,gaze,,p1,,,,
P005,S1777388229181,27131,calibration,,660.76,306.75,1600,865,gaze,,p1,,,,
P005,S1777388229181,27148,calibration,,700.34,372.56,1600,865,gaze,,p1,,,,
P005,S1777388229181,27165,calibration,,728.10,436.90,1600,865,gaze,,p1,,,,
P005,S1777388229181,27182,calibration,,750.01,489.83,1600,865,gaze,,p1,,,,
P005,S1777388229181,27200,calibration,,751.03,507.91,1600,865,gaze,,p1,,,,
P005,S1777388229181,27216,calibration,,728.99,547.14,1600,865,gaze,,p1,,,,
P005,S1777388229181,27232,calibration,,695.73,594.85,1600,865,gaze,,p1,,,,
P005,S1777388229181,27249,calibration,,676.60,655.28,1600,865,gaze,,p1,,,,
P005,S1777388229181,27267,calibration,,659.99,703.18,1600,865,gaze,,p1,,,,
P005,S1777388229181,27286,calibration,,643.55,728.40,1600,865,gaze,,p1,,,,
P005,S1777388229181,27303,calibration,,641.93,749.59,1600,865,gaze,,p1,,,,
P005,S1777388229181,27323,calibration,,645.01,753.67,1600,865,gaze,,p1,,,,
P005,S1777388229181,27343,calibration,,648.12,753.41,1600,865,gaze,,p1,,,,
P005,S1777388229181,27362,calibration,,657.67,758.33,1600,865,gaze,,p1,,,,
P005,S1777388229181,27380,calibration,,623.64,747.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,27398,calibration,,594.77,736.30,1600,865,gaze,,p1,,,,
P005,S1777388229181,27417,calibration,,577.91,728.65,1600,865,gaze,,p1,,,,
P005,S1777388229181,27434,calibration,,562.50,718.93,1600,865,gaze,,p1,,,,
P005,S1777388229181,27454,calibration,,578.04,711.97,1600,865,gaze,,p1,,,,
P005,S1777388229181,27470,calibration,,601.63,689.36,1600,865,gaze,,p1,,,,
P005,S1777388229181,27488,calibration,,597.09,664.66,1600,865,gaze,,p1,,,,
P005,S1777388229181,27507,calibration,,592.45,665.10,1600,865,gaze,,p1,,,,
P005,S1777388229181,27527,calibration,,596.40,646.48,1600,865,gaze,,p1,,,,
P005,S1777388229181,27545,calibration,,600.09,630.97,1600,865,gaze,,p1,,,,
P005,S1777388229181,27564,calibration,,588.00,610.00,1600,865,gaze,,p1,,,,
P005,S1777388229181,27583,calibration,,618.68,589.01,1600,865,gaze,,p1,,,,
P005,S1777388229181,27603,calibration,,616.01,581.58,1600,865,gaze,,p1,,,,
P005,S1777388229181,27620,calibration,,595.17,603.43,1600,865,gaze,,p1,,,,
P005,S1777388229181,27640,calibration,,584.87,613.47,1600,865,gaze,,p1,,,,
P005,S1777388229181,27658,calibration,,593.33,646.16,1600,865,gaze,,p1,,,,
P005,S1777388229181,27676,calibration,,599.04,646.02,1600,865,gaze,,p1,,,,
P005,S1777388229181,27694,calibration,,592.79,665.01,1600,865,gaze,,p1,,,,
P005,S1777388229181,27713,calibration,,578.61,691.66,1600,865,gaze,,p1,,,,
P005,S1777388229181,27730,calibration,,579.00,702.03,1600,865,gaze,,p1,,,,
P005,S1777388229181,27751,calibration,,581.77,696.88,1600,865,gaze,,p1,,,,
P005,S1777388229181,27768,calibration,,576.31,703.09,1600,865,gaze,,p1,,,,
P005,S1777388229181,27786,calibration,,564.01,691.18,1600,865,gaze,,p1,,,,
P005,S1777388229181,27803,calibration,,560.90,688.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,27822,calibration,,593.22,690.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,27842,calibration,,589.46,672.52,1600,865,gaze,,p1,,,,
P005,S1777388229181,27862,calibration,,594.96,681.34,1600,865,gaze,,p1,,,,
P005,S1777388229181,27879,calibration,,616.55,687.86,1600,865,gaze,,p1,,,,
P005,S1777388229181,27897,calibration,,619.29,678.40,1600,865,gaze,,p1,,,,
P005,S1777388229181,27914,calibration,,621.10,670.17,1600,865,gaze,,p1,,,,
P005,S1777388229181,27931,calibration,,633.41,659.77,1600,865,gaze,,p1,,,,
P005,S1777388229181,27949,calibration,,643.43,651.07,1600,865,gaze,,p1,,,,
P005,S1777388229181,27972,calibration,,654.77,652.61,1600,865,gaze,,p1,,,,
P005,S1777388229181,27991,calibration,,661.92,636.00,1600,865,gaze,,p1,,,,
P005,S1777388229181,28009,calibration,,667.23,622.19,1600,865,gaze,,p1,,,,
P005,S1777388229181,28028,calibration,,675.18,616.75,1600,865,gaze,,p1,,,,
P005,S1777388229181,28051,calibration,,570.75,545.04,1600,865,gaze,,p1,,,,
P005,S1777388229181,28072,calibration,,487.76,473.51,1600,865,gaze,,p1,,,,
P005,S1777388229181,28092,calibration,,420.16,430.98,1600,865,gaze,,p1,,,,
P005,S1777388229181,28116,calibration,,394.38,378.20,1600,865,gaze,,p1,,,,
P005,S1777388229181,28134,calibration,,353.09,339.51,1600,865,gaze,,p1,,,,
P005,S1777388229181,28152,calibration,,320.06,302.51,1600,865,gaze,,p1,,,,
P005,S1777388229181,28173,calibration,,296.62,292.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,28195,calibration,,273.54,269.00,1600,865,gaze,,p1,,,,
P005,S1777388229181,28215,calibration,,251.69,253.93,1600,865,gaze,,p1,,,,
P005,S1777388229181,28235,calibration,,260.37,234.11,1600,865,gaze,,p1,,,,
P005,S1777388229181,28254,calibration,,251.96,241.16,1600,865,gaze,,p1,,,,
P005,S1777388229181,28274,calibration,,257.21,250.79,1600,865,gaze,,p1,,,,
P005,S1777388229181,28298,calibration,,258.13,259.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,28318,calibration,,266.46,263.10,1600,865,gaze,,p1,,,,
P005,S1777388229181,28340,calibration,,275.05,267.57,1600,865,gaze,,p1,,,,
P005,S1777388229181,28366,calibration,,264.91,280.07,1600,865,gaze,,p1,,,,
P005,S1777388229181,28391,calibration,,300.30,309.09,1600,865,gaze,,p1,,,,
P005,S1777388229181,28412,calibration,,320.77,314.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,28437,calibration,,367.37,322.98,1600,865,gaze,,p1,,,,
P005,S1777388229181,28458,calibration,,388.17,312.12,1600,865,gaze,,p1,,,,
P005,S1777388229181,28479,calibration,,382.36,304.74,1600,865,gaze,,p1,,,,
P005,S1777388229181,28499,calibration,,374.92,301.56,1600,865,gaze,,p1,,,,
P005,S1777388229181,28519,calibration,,367.42,304.45,1600,865,gaze,,p1,,,,
P005,S1777388229181,28539,calibration,,375.59,304.69,1600,865,gaze,,p1,,,,
P005,S1777388229181,28557,calibration,,382.11,304.96,1600,865,gaze,,p1,,,,
P005,S1777388229181,28576,calibration,,379.30,300.00,1600,865,gaze,,p1,,,,
P005,S1777388229181,28597,calibration,,371.94,328.80,1600,865,gaze,,p1,,,,
P005,S1777388229181,28615,calibration,,362.40,332.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,28636,calibration,,382.33,326.78,1600,865,gaze,,p1,,,,
P005,S1777388229181,28656,calibration,,399.26,321.32,1600,865,gaze,,p1,,,,
P005,S1777388229181,28675,calibration,,399.68,306.77,1600,865,gaze,,p1,,,,
P005,S1777388229181,28693,calibration,,395.26,318.10,1600,865,gaze,,p1,,,,
P005,S1777388229181,28712,calibration,,395.97,314.29,1600,865,gaze,,p1,,,,
P005,S1777388229181,28730,calibration,,407.74,321.19,1600,865,gaze,,p1,,,,
P005,S1777388229181,28748,calibration,,420.56,339.63,1600,865,gaze,,p1,,,,
P005,S1777388229181,28767,calibration,,427.86,342.64,1600,865,gaze,,p1,,,,
P005,S1777388229181,28786,calibration,,417.75,329.09,1600,865,gaze,,p1,,,,
P005,S1777388229181,28809,calibration,,416.10,315.88,1600,865,gaze,,p1,,,,
P005,S1777388229181,28828,calibration,,414.32,304.54,1600,865,gaze,,p1,,,,
P005,S1777388229181,28846,calibration,,413.31,295.04,1600,865,gaze,,p1,,,,
P005,S1777388229181,28864,calibration,,412.23,287.27,1600,865,gaze,,p1,,,,
P005,S1777388229181,28883,calibration,,398.58,278.73,1600,865,gaze,,p1,,,,
P005,S1777388229181,28902,calibration,,403.35,268.04,1600,865,gaze,,p1,,,,
P005,S1777388229181,28921,calibration,,377.43,287.77,1600,865,gaze,,p1,,,,
P005,S1777388229181,28939,calibration,,355.42,305.21,1600,865,gaze,,p1,,,,
P005,S1777388229181,28956,calibration,,324.09,447.71,1600,865,gaze,,p1,,,,
P005,S1777388229181,28976,calibration,,298.22,568.74,1600,865,gaze,,p1,,,,
P005,S1777388229181,28995,calibration,,341.80,701.32,1600,865,gaze,,p1,,,,
P005,S1777388229181,29014,calibration,,347.30,741.01,1600,865,gaze,,p1,,,,
P005,S1777388229181,29031,calibration,,352.46,768.96,1600,865,gaze,,p1,,,,
P005,S1777388229181,29050,calibration,,358.47,786.36,1600,865,gaze,,p1,,,,
P005,S1777388229181,29069,calibration,,342.30,732.60,1600,865,gaze,,p1,,,,
P005,S1777388229181,29087,calibration,,309.50,671.72,1600,865,gaze,,p1,,,,
P005,S1777388229181,29106,calibration,,282.72,575.52,1600,865,gaze,,p1,,,,
P005,S1777388229181,29125,calibration,,273.60,496.60,1600,865,gaze,,p1,,,,
P005,S1777388229181,29143,calibration,,267.01,429.80,1600,865,gaze,,p1,,,,
P005,S1777388229181,29162,calibration,,238.46,390.02,1600,865,gaze,,p1,,,,
P005,S1777388229181,29181,calibration,,215.26,358.67,1600,865,gaze,,p1,,,,
P005,S1777388229181,29200,calibration,,205.83,333.22,1600,865,gaze,,p1,,,,
P005,S1777388229181,29218,calibration,,212.22,330.16,1600,865,gaze,,p1,,,,
P005,S1777388229181,29237,calibration,,211.56,308.18,1600,865,gaze,,p1,,,,
P005,S1777388229181,29268,calibration,,227.07,295.40,1600,865,gaze,,p1,,,,
P005,S1777388229181,29285,calibration,,227.65,300.36,1600,865,gaze,,p1,,,,
P005,S1777388229181,29303,calibration,,237.36,291.98,1600,865,gaze,,p1,,,,
P005,S1777388229181,29322,calibration,,253.95,295.91,1600,865,gaze,,p1,,,,
P005,S1777388229181,29340,calibration,,284.53,296.28,1600,865,gaze,,p1,,,,
P005,S1777388229181,29359,calibration,,297.63,295.92,1600,865,gaze,,p1,,,,
P005,S1777388229181,29377,calibration,,327.82,302.56,1600,865,gaze,,p1,,,,
P005,S1777388229181,29398,calibration,,346.75,310.01,1600,865,gaze,,p1,,,,
P005,S1777388229181,29417,calibration,,361.72,317.10,1600,865,gaze,,p1,,,,
P005,S1777388229181,29435,calibration,,423.96,417.07,1600,865,gaze,,p1,,,,
P005,S1777388229181,29456,calibration,,478.42,502.10,1600,865,gaze,,p1,,,,
P005,S1777388229181,29476,calibration,,523.05,571.65,1600,865,gaze,,p1,,,,
P005,S1777388229181,29495,calibration,,552.47,617.40,1600,865,gaze,,p1,,,,
P005,S1777388229181,29514,calibration,,574.36,652.86,1600,865,gaze,,p1,,,,
P005,S1777388229181,29532,calibration,,611.03,696.07,1600,865,gaze,,p1,,,,
P005,S1777388229181,29550,calibration,,644.15,743.48,1600,865,gaze,,p1,,,,
