participant_id,session_id,timestamp_ms,phase,trial_id,gaze_x,gaze_y,page_width,page_height,event_type,event_value,text_id,probe_tut,difficulty,familiarity,comprehension_correct
P004,S1777386312284,34525,calibration,,573.61,114.66,1600,865,gaze,,p1,,,,
P004,S1777386312284,34553,calibration,,505.12,89.84,1600,865,gaze,,p1,,,,
P004,S1777386312284,34578,calibration,,545.87,73.85,1600,865,gaze,,p1,,,,
P004,S1777386312284,34603,calibration,,572.29,68.20,1600,865,gaze,,p1,,,,
P004,S1777386312284,34623,calibration,,546.56,60.08,1600,865,gaze,,p1,,,,
P004,S1777386312284,34646,calibration,,521.32,53.56,1600,865,gaze,,p1,,,,
P004,S1777386312284,34669,calibration,,540.10,60.79,1600,865,gaze,,p1,,,,
P004,S1777386312284,34695,calibration,,554.43,67.45,1600,865,gaze,,p1,,,,
P004,S1777386312284,34721,calibration,,584.55,59.80,1600,865,gaze,,p1,,,,
P004,S1777386312284,34745,calibration,,813.66,136.95,1600,865,gaze,,p1,,,,
P004,S1777386312284,34765,calibration,,1021.66,354.05,1600,865,gaze,,p1,,,,
P004,S1777386312284,34785,calibration,,1250.79,442.52,1600,865,gaze,,p1,,,,
P004,S1777386312284,34806,calibration,,1387.64,552.90,1600,865,gaze,,p1,,,,
P004,S1777386312284,34828,calibration,,1498.87,606.00,1600,865,gaze,,p1,,,,
P004,S1777386312284,34852,calibration,,1573.54,611.45,1600,865,gaze,,p1,,,,
P004,S1777386312284,34873,calibration,,1545.26,625.93,1600,865,gaze,,p1,,,,
P004,S1777386312284,34895,calibration,,1406.69,607.88,1600,865,gaze,,p1,,,,
P004,S1777386312284,34917,calibration,,1364.44,555.95,1600,865,gaze,,p1,,,,
P004,S1777386312284,34941,calibration,,1280.32,478.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,34967,calibration,,1156.63,438.03,1600,865,gaze,,p1,,,,
P004,S1777386312284,34998,calibration,,1044.99,382.07,1600,865,gaze,,p1,,,,
P004,S1777386312284,35017,calibration,,946.24,342.17,1600,865,gaze,,p1,,,,
P004,S1777386312284,35034,calibration,,857.09,293.02,1600,865,gaze,,p1,,,,
P004,S1777386312284,35051,calibration,,785.01,252.78,1600,865,gaze,,p1,,,,
P004,S1777386312284,35069,calibration,,640.45,228.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,35088,calibration,,522.72,209.96,1600,865,gaze,,p1,,,,
P004,S1777386312284,35105,calibration,,339.45,176.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,35122,calibration,,191.44,150.01,1600,865,gaze,,p1,,,,
P004,S1777386312284,35139,calibration,,167.98,142.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,35159,calibration,,158.79,138.65,1600,865,gaze,,p1,,,,
P004,S1777386312284,35178,calibration,,127.52,139.96,1600,865,gaze,,p1,,,,
P004,S1777386312284,35196,calibration,,252.07,134.03,1600,865,gaze,,p1,,,,
P004,S1777386312284,35215,calibration,,393.73,160.33,1600,865,gaze,,p1,,,,
P004,S1777386312284,35233,calibration,,386.51,156.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,35250,calibration,,503.29,170.53,1600,865,gaze,,p1,,,,
P004,S1777386312284,35266,calibration,,458.47,166.72,1600,865,gaze,,p1,,,,
P004,S1777386312284,35284,calibration,,419.38,163.96,1600,865,gaze,,p1,,,,
P004,S1777386312284,35303,calibration,,339.21,136.17,1600,865,gaze,,p1,,,,
P004,S1777386312284,35322,calibration,,303.85,126.87,1600,865,gaze,,p1,,,,
P004,S1777386312284,35340,calibration,,237.17,98.34,1600,865,gaze,,p1,,,,
P004,S1777386312284,35358,calibration,,182.67,74.97,1600,865,gaze,,p1,,,,
P004,S1777386312284,35375,calibration,,160.78,60.25,1600,865,gaze,,p1,,,,
P004,S1777386312284,35395,calibration,,145.61,49.18,1600,865,gaze,,p1,,,,
P004,S1777386312284,35411,calibration,,136.02,41.24,1600,865,gaze,,p1,,,,
P004,S1777386312284,35431,calibration,,138.77,76.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,35450,calibration,,195.94,110.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,35469,calibration,,246.83,141.08,1600,865,gaze,,p1,,,,
P004,S1777386312284,35488,calibration,,262.02,175.71,1600,865,gaze,,p1,,,,
P004,S1777386312284,35505,calibration,,398.17,184.91,1600,865,gaze,,p1,,,,
P004,S1777386312284,35524,calibration,,379.87,213.61,1600,865,gaze,,p1,,,,
P004,S1777386312284,35543,calibration,,557.55,236.65,1600,865,gaze,,p1,,,,
P004,S1777386312284,35562,calibration,,654.65,255.35,1600,865,gaze,,p1,,,,
P004,S1777386312284,35584,calibration,,747.27,269.13,1600,865,gaze,,p1,,,,
P004,S1777386312284,35602,calibration,,820.47,279.18,1600,865,gaze,,p1,,,,
P004,S1777386312284,35621,calibration,,876.44,286.08,1600,865,gaze,,p1,,,,
P004,S1777386312284,35639,calibration,,731.64,262.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,35657,calibration,,591.83,242.87,1600,865,gaze,,p1,,,,
P004,S1777386312284,35677,calibration,,679.56,244.04,1600,865,gaze,,p1,,,,
P004,S1777386312284,35695,calibration,,902.29,306.70,1600,865,gaze,,p1,,,,
P004,S1777386312284,35713,calibration,,1089.95,359.63,1600,865,gaze,,p1,,,,
P004,S1777386312284,35733,calibration,,1242.95,399.61,1600,865,gaze,,p1,,,,
P004,S1777386312284,35751,calibration,,1363.86,513.48,1600,865,gaze,,p1,,,,
P004,S1777386312284,35767,calibration,,1401.07,569.93,1600,865,gaze,,p1,,,,
P004,S1777386312284,35787,calibration,,1511.45,615.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,35805,calibration,,1505.34,613.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,35823,calibration,,1490.74,606.97,1600,865,gaze,,p1,,,,
P004,S1777386312284,35842,calibration,,1406.60,600.48,1600,865,gaze,,p1,,,,
P004,S1777386312284,35862,calibration,,1304.83,551.60,1600,865,gaze,,p1,,,,
P004,S1777386312284,35881,calibration,,1073.21,528.76,1600,865,gaze,,p1,,,,
P004,S1777386312284,35899,calibration,,1013.34,472.47,1600,865,gaze,,p1,,,,
P004,S1777386312284,35918,calibration,,931.94,411.62,1600,865,gaze,,p1,,,,
P004,S1777386312284,35939,calibration,,849.38,326.22,1600,865,gaze,,p1,,,,
P004,S1777386312284,35956,calibration,,783.22,254.96,1600,865,gaze,,p1,,,,
P004,S1777386312284,35975,calibration,,661.38,172.89,1600,865,gaze,,p1,,,,
P004,S1777386312284,35992,calibration,,563.02,106.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,36009,calibration,,543.98,70.32,1600,865,gaze,,p1,,,,
P004,S1777386312284,36029,calibration,,534.96,44.30,1600,865,gaze,,p1,,,,
P004,S1777386312284,36046,calibration,,527.94,32.85,1600,865,gaze,,p1,,,,
P004,S1777386312284,36065,calibration,,527.55,27.49,1600,865,gaze,,p1,,,,
P004,S1777386312284,36083,calibration,,532.08,26.84,1600,865,gaze,,p1,,,,
P004,S1777386312284,36103,calibration,,511.00,29.17,1600,865,gaze,,p1,,,,
P004,S1777386312284,36123,calibration,,414.33,39.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,36143,calibration,,415.50,50.58,1600,865,gaze,,p1,,,,
P004,S1777386312284,36162,calibration,,420.91,62.07,1600,865,gaze,,p1,,,,
P004,S1777386312284,36182,calibration,,413.78,68.26,1600,865,gaze,,p1,,,,
P004,S1777386312284,36200,calibration,,410.79,74.53,1600,865,gaze,,p1,,,,
P004,S1777386312284,36220,calibration,,442.11,88.72,1600,865,gaze,,p1,,,,
P004,S1777386312284,36238,calibration,,483.39,98.95,1600,865,gaze,,p1,,,,
P004,S1777386312284,36258,calibration,,519.96,107.85,1600,865,gaze,,p1,,,,
P004,S1777386312284,36276,calibration,,541.65,101.81,1600,865,gaze,,p1,,,,
P004,S1777386312284,36296,calibration,,559.94,96.53,1600,865,gaze,,p1,,,,
P004,S1777386312284,36315,calibration,,581.53,107.71,1600,865,gaze,,p1,,,,
P004,S1777386312284,36333,calibration,,599.15,117.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,36353,calibration,,716.79,116.40,1600,865,gaze,,p1,,,,
P004,S1777386312284,36371,calibration,,815.66,115.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,36388,calibration,,905.39,135.48,1600,865,gaze,,p1,,,,
P004,S1777386312284,36405,calibration,,977.48,152.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,36427,calibration,,998.37,178.10,1600,865,gaze,,p1,,,,
P004,S1777386312284,36446,calibration,,994.63,190.60,1600,865,gaze,,p1,,,,
P004,S1777386312284,36465,calibration,,986.42,200.20,1600,865,gaze,,p1,,,,
P004,S1777386312284,36484,calibration,,920.79,198.12,1600,865,gaze,,p1,,,,
P004,S1777386312284,36503,calibration,,832.26,216.73,1600,865,gaze,,p1,,,,
P004,S1777386312284,36522,calibration,,864.59,213.62,1600,865,gaze,,p1,,,,
P004,S1777386312284,36539,calibration,,912.98,232.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,36559,calibration,,1008.25,240.47,1600,865,gaze,,p1,,,,
P004,S1777386312284,36578,calibration,,952.35,225.09,1600,865,gaze,,p1,,,,
P004,S1777386312284,36604,calibration,,902.11,210.99,1600,865,gaze,,p1,,,,
P004,S1777386312284,36624,calibration,,751.51,198.40,1600,865,gaze,,p1,,,,
P004,S1777386312284,36641,calibration,,623.19,187.43,1600,865,gaze,,p1,,,,
P004,S1777386312284,36660,calibration,,551.99,166.31,1600,865,gaze,,p1,,,,
P004,S1777386312284,36684,calibration,,698.95,163.70,1600,865,gaze,,p1,,,,
P004,S1777386312284,36703,calibration,,828.57,161.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,36723,calibration,,938.16,137.70,1600,865,gaze,,p1,,,,
P004,S1777386312284,36748,calibration,,1008.67,128.48,1600,865,gaze,,p1,,,,
P004,S1777386312284,36767,calibration,,1098.69,102.31,1600,865,gaze,,p1,,,,
P004,S1777386312284,36786,calibration,,1171.78,80.88,1600,865,gaze,,p1,,,,
P004,S1777386312284,36808,calibration,,1222.41,101.22,1600,865,gaze,,p1,,,,
P004,S1777386312284,36826,calibration,,1282.69,111.72,1600,865,gaze,,p1,,,,
P004,S1777386312284,36846,calibration,,1328.83,121.42,1600,865,gaze,,p1,,,,
P004,S1777386312284,36870,calibration,,1191.79,177.53,1600,865,gaze,,p1,,,,
P004,S1777386312284,36891,calibration,,1136.20,184.64,1600,865,gaze,,p1,,,,
P004,S1777386312284,36916,calibration,,1079.16,202.24,1600,865,gaze,,p1,,,,
P004,S1777386312284,36940,calibration,,982.11,246.82,1600,865,gaze,,p1,,,,
P004,S1777386312284,36961,calibration,,953.19,271.22,1600,865,gaze,,p1,,,,
P004,S1777386312284,36981,calibration,,930.41,290.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,37005,calibration,,871.44,310.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,37024,calibration,,823.41,325.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,37043,calibration,,853.14,284.42,1600,865,gaze,,p1,,,,
P004,S1777386312284,37067,calibration,,797.58,286.06,1600,865,gaze,,p1,,,,
P004,S1777386312284,37088,calibration,,752.53,286.59,1600,865,gaze,,p1,,,,
P004,S1777386312284,37110,calibration,,703.68,251.74,1600,865,gaze,,p1,,,,
P004,S1777386312284,37133,calibration,,628.13,275.12,1600,865,gaze,,p1,,,,
P004,S1777386312284,37153,calibration,,672.08,285.35,1600,865,gaze,,p1,,,,
P004,S1777386312284,37171,calibration,,680.70,280.33,1600,865,gaze,,p1,,,,
P004,S1777386312284,37194,calibration,,655.29,266.68,1600,865,gaze,,p1,,,,
P004,S1777386312284,37213,calibration,,618.95,256.58,1600,865,gaze,,p1,,,,
P004,S1777386312284,37234,calibration,,652.19,227.02,1600,865,gaze,,p1,,,,
P004,S1777386312284,37258,calibration,,579.15,257.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,37278,calibration,,518.73,284.04,1600,865,gaze,,p1,,,,
P004,S1777386312284,37297,calibration,,454.04,311.05,1600,865,gaze,,p1,,,,
P004,S1777386312284,37324,calibration,,428.49,308.18,1600,865,gaze,,p1,,,,
P004,S1777386312284,37345,calibration,,468.48,281.87,1600,865,gaze,,p1,,,,
P004,S1777386312284,37365,calibration,,512.21,290.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,37387,calibration,,471.51,304.02,1600,865,gaze,,p1,,,,
P004,S1777386312284,37407,calibration,,447.69,305.32,1600,865,gaze,,p1,,,,
P004,S1777386312284,37427,calibration,,458.60,288.19,1600,865,gaze,,p1,,,,
P004,S1777386312284,37445,calibration,,469.84,273.24,1600,865,gaze,,p1,,,,
P004,S1777386312284,37464,calibration,,462.56,269.13,1600,865,gaze,,p1,,,,
P004,S1777386312284,37486,calibration,,434.93,295.68,1600,865,gaze,,p1,,,,
P004,S1777386312284,37506,calibration,,412.47,318.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,37525,calibration,,396.04,338.21,1600,865,gaze,,p1,,,,
P004,S1777386312284,37548,calibration,,384.89,328.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,37568,calibration,,376.20,324.75,1600,865,gaze,,p1,,,,
P004,S1777386312284,37586,calibration,,370.33,320.61,1600,865,gaze,,p1,,,,
P004,S1777386312284,37604,calibration,,378.55,322.97,1600,865,gaze,,p1,,,,
P004,S1777386312284,37621,calibration,,386.86,324.72,1600,865,gaze,,p1,,,,
P004,S1777386312284,37640,calibration,,378.15,321.50,1600,865,gaze,,p1,,,,
P004,S1777386312284,37659,calibration,,371.44,318.50,1600,865,gaze,,p1,,,,
P004,S1777386312284,37678,calibration,,386.09,315.01,1600,865,gaze,,p1,,,,
P004,S1777386312284,37695,calibration,,377.57,319.28,1600,865,gaze,,p1,,,,
P004,S1777386312284,37715,calibration,,370.69,322.90,1600,865,gaze,,p1,,,,
P004,S1777386312284,37735,calibration,,363.22,318.57,1600,865,gaze,,p1,,,,
P004,S1777386312284,37756,calibration,,357.38,314.75,1600,865,gaze,,p1,,,,
P004,S1777386312284,37777,calibration,,362.13,315.92,1600,865,gaze,,p1,,,,
P004,S1777386312284,37797,calibration,,353.39,330.02,1600,865,gaze,,p1,,,,
P004,S1777386312284,37821,calibration,,330.15,305.91,1600,865,gaze,,p1,,,,
P004,S1777386312284,37841,calibration,,308.00,286.74,1600,865,gaze,,p1,,,,
P004,S1777386312284,37861,calibration,,333.43,275.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,37880,calibration,,279.95,258.62,1600,865,gaze,,p1,,,,
P004,S1777386312284,37900,calibration,,299.08,253.11,1600,865,gaze,,p1,,,,
P004,S1777386312284,37919,calibration,,282.63,258.93,1600,865,gaze,,p1,,,,
P004,S1777386312284,37939,calibration,,277.28,283.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,37959,calibration,,273.67,304.45,1600,865,gaze,,p1,,,,
P004,S1777386312284,37980,calibration,,342.69,307.64,1600,865,gaze,,p1,,,,
P004,S1777386312284,38000,calibration,,352.71,321.04,1600,865,gaze,,p1,,,,
P004,S1777386312284,38008,calibration,,380.80,273.73,1600,865,calibration_click,1,p1,,,,
P004,S1777386312284,38028,calibration,,400.27,307.00,1600,865,gaze,,p1,,,,
P004,S1777386312284,38055,calibration,,415.01,301.63,1600,865,gaze,,p1,,,,
P004,S1777386312284,38077,calibration,,342.75,303.18,1600,865,gaze,,p1,,,,
P004,S1777386312284,38097,calibration,,293.86,292.13,1600,865,gaze,,p1,,,,
P004,S1777386312284,38121,calibration,,325.39,280.30,1600,865,gaze,,p1,,,,
P004,S1777386312284,38141,calibration,,328.50,276.65,1600,865,gaze,,p1,,,,
P004,S1777386312284,38160,calibration,,347.59,269.40,1600,865,gaze,,p1,,,,
P004,S1777386312284,38184,calibration,,417.88,255.18,1600,865,gaze,,p1,,,,
P004,S1777386312284,38204,calibration,,468.53,240.35,1600,865,gaze,,p1,,,,
P004,S1777386312284,38223,calibration,,510.22,228.31,1600,865,gaze,,p1,,,,
P004,S1777386312284,38246,calibration,,551.76,235.05,1600,865,gaze,,p1,,,,
P004,S1777386312284,38263,calibration,,584.65,241.60,1600,865,gaze,,p1,,,,
P004,S1777386312284,38284,calibration,,631.85,237.30,1600,865,gaze,,p1,,,,
P004,S1777386312284,38308,calibration,,678.76,243.45,1600,865,gaze,,p1,,,,
P004,S1777386312284,38329,calibration,,715.39,249.08,1600,865,gaze,,p1,,,,
P004,S1777386312284,38351,calibration,,749.51,276.36,1600,865,gaze,,p1,,,,
P004,S1777386312284,38369,calibration,,802.62,266.15,1600,865,gaze,,p1,,,,
P004,S1777386312284,38391,calibration,,844.37,258.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,38411,calibration,,878.20,284.40,1600,865,gaze,,p1,,,,
P004,S1777386312284,38430,calibration,,891.34,299.45,1600,865,gaze,,p1,,,,
P004,S1777386312284,38449,calibration,,898.45,311.80,1600,865,gaze,,p1,,,,
P004,S1777386312284,38467,calibration,,883.56,329.01,1600,865,gaze,,p1,,,,
P004,S1777386312284,38489,calibration,,829.45,347.88,1600,865,gaze,,p1,,,,
P004,S1777386312284,38513,calibration,,806.09,334.47,1600,865,gaze,,p1,,,,
P004,S1777386312284,38532,calibration,,785.04,321.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,38553,calibration,,826.46,313.80,1600,865,gaze,,p1,,,,
P004,S1777386312284,38577,calibration,,810.98,303.32,1600,865,gaze,,p1,,,,
P004,S1777386312284,38596,calibration,,796.98,294.22,1600,865,gaze,,p1,,,,
P004,S1777386312284,38616,calibration,,796.14,283.63,1600,865,gaze,,p1,,,,
P004,S1777386312284,38633,calibration,,795.28,274.79,1600,865,gaze,,p1,,,,
P004,S1777386312284,38652,calibration,,779.77,266.81,1600,865,gaze,,p1,,,,
P004,S1777386312284,38672,calibration,,750.02,252.34,1600,865,gaze,,p1,,,,
P004,S1777386312284,38679,calibration,,800.00,273.73,1600,865,calibration_click,2,p1,,,,
P004,S1777386312284,38698,calibration,,759.48,254.41,1600,865,gaze,,p1,,,,
P004,S1777386312284,38719,calibration,,817.12,259.97,1600,865,gaze,,p1,,,,
P004,S1777386312284,38743,calibration,,831.73,262.09,1600,865,gaze,,p1,,,,
P004,S1777386312284,38762,calibration,,843.51,264.24,1600,865,gaze,,p1,,,,
P004,S1777386312284,38782,calibration,,799.35,254.03,1600,865,gaze,,p1,,,,
P004,S1777386312284,38801,calibration,,787.90,246.33,1600,865,gaze,,p1,,,,
P004,S1777386312284,38827,calibration,,794.15,251.89,1600,865,gaze,,p1,,,,
P004,S1777386312284,38849,calibration,,811.98,250.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,38869,calibration,,827.20,249.07,1600,865,gaze,,p1,,,,
P004,S1777386312284,38896,calibration,,822.09,245.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,38917,calibration,,816.25,246.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,38938,calibration,,810.97,248.07,1600,865,gaze,,p1,,,,
P004,S1777386312284,38964,calibration,,875.41,261.50,1600,865,gaze,,p1,,,,
P004,S1777386312284,38984,calibration,,1044.53,289.02,1600,865,gaze,,p1,,,,
P004,S1777386312284,39002,calibration,,1120.93,313.36,1600,865,gaze,,p1,,,,
P004,S1777386312284,39028,calibration,,1153.01,322.76,1600,865,gaze,,p1,,,,
P004,S1777386312284,39052,calibration,,1279.65,326.73,1600,865,gaze,,p1,,,,
P004,S1777386312284,39071,calibration,,1463.25,333.64,1600,865,gaze,,p1,,,,
P004,S1777386312284,39098,calibration,,1418.99,322.98,1600,865,gaze,,p1,,,,
P004,S1777386312284,39120,calibration,,1374.59,309.94,1600,865,gaze,,p1,,,,
P004,S1777386312284,39143,calibration,,1271.05,326.35,1600,865,gaze,,p1,,,,
P004,S1777386312284,39169,calibration,,1245.34,315.99,1600,865,gaze,,p1,,,,
P004,S1777386312284,39190,calibration,,1206.55,322.68,1600,865,gaze,,p1,,,,
P004,S1777386312284,39209,calibration,,1172.30,328.15,1600,865,gaze,,p1,,,,
P004,S1777386312284,39236,calibration,,1124.71,306.59,1600,865,gaze,,p1,,,,
P004,S1777386312284,39257,calibration,,1134.72,338.69,1600,865,gaze,,p1,,,,
P004,S1777386312284,39277,calibration,,1094.49,347.72,1600,865,gaze,,p1,,,,
P004,S1777386312284,39302,calibration,,1107.30,333.46,1600,865,gaze,,p1,,,,
P004,S1777386312284,39322,calibration,,1156.86,331.50,1600,865,gaze,,p1,,,,
P004,S1777386312284,39341,calibration,,1274.17,330.91,1600,865,gaze,,p1,,,,
P004,S1777386312284,39365,calibration,,1264.37,317.67,1600,865,gaze,,p1,,,,
P004,S1777386312284,39387,calibration,,1251.33,306.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,39407,calibration,,1274.75,293.58,1600,865,gaze,,p1,,,,
P004,S1777386312284,39431,calibration,,1262.38,285.69,1600,865,gaze,,p1,,,,
P004,S1777386312284,39452,calibration,,1254.16,271.58,1600,865,gaze,,p1,,,,
P004,S1777386312284,39473,calibration,,1246.22,260.12,1600,865,gaze,,p1,,,,
P004,S1777386312284,39492,calibration,,1233.05,262.31,1600,865,gaze,,p1,,,,
P004,S1777386312284,39512,calibration,,1221.42,264.94,1600,865,gaze,,p1,,,,
P004,S1777386312284,39535,calibration,,1179.46,265.44,1600,865,gaze,,p1,,,,
P004,S1777386312284,39559,calibration,,1217.67,238.61,1600,865,gaze,,p1,,,,
P004,S1777386312284,39580,calibration,,1250.93,216.20,1600,865,gaze,,p1,,,,
P004,S1777386312284,39600,calibration,,1290.99,181.71,1600,865,gaze,,p1,,,,
P004,S1777386312284,39624,calibration,,1351.97,203.97,1600,865,gaze,,p1,,,,
P004,S1777386312284,39643,calibration,,1402.66,224.36,1600,865,gaze,,p1,,,,
P004,S1777386312284,39665,calibration,,1372.81,249.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,39684,calibration,,1340.69,280.46,1600,865,gaze,,p1,,,,
P004,S1777386312284,39702,calibration,,1200.75,289.27,1600,865,gaze,,p1,,,,
P004,S1777386312284,39722,calibration,,1167.55,315.00,1600,865,gaze,,p1,,,,
P004,S1777386312284,39743,calibration,,1197.22,333.86,1600,865,gaze,,p1,,,,
P004,S1777386312284,39764,calibration,,1194.03,318.54,1600,865,gaze,,p1,,,,
P004,S1777386312284,39784,calibration,,1196.92,287.60,1600,865,gaze,,p1,,,,
P004,S1777386312284,39802,calibration,,1223.69,297.74,1600,865,gaze,,p1,,,,
P004,S1777386312284,39820,calibration,,1223.46,306.01,1600,865,gaze,,p1,,,,
P004,S1777386312284,39838,calibration,,1223.51,312.78,1600,865,gaze,,p1,,,,
P004,S1777386312284,39858,calibration,,1222.45,296.20,1600,865,gaze,,p1,,,,
P004,S1777386312284,39880,calibration,,1232.73,341.37,1600,865,gaze,,p1,,,,
P004,S1777386312284,39900,calibration,,1191.12,320.55,1600,865,gaze,,p1,,,,
P004,S1777386312284,39919,calibration,,1189.22,295.21,1600,865,gaze,,p1,,,,
P004,S1777386312284,39937,calibration,,1188.28,273.33,1600,865,gaze,,p1,,,,
P004,S1777386312284,39954,calibration,,1233.11,248.85,1600,865,gaze,,p1,,,,
P004,S1777386312284,39973,calibration,,1271.76,228.52,1600,865,gaze,,p1,,,,
P004,S1777386312284,39992,calibration,,1334.39,225.15,1600,865,gaze,,p1,,,,
P004,S1777386312284,40010,calibration,,1361.34,220.71,1600,865,gaze,,p1,,,,
P004,S1777386312284,40029,calibration,,1362.52,231.23,1600,865,gaze,,p1,,,,
P004,S1777386312284,40036,calibration,,1219.20,273.73,1600,865,calibration_click,3,p1,,,,
P004,S1777386312284,40056,calibration,,1310.99,296.53,1600,865,gaze,,p1,,,,
P004,S1777386312284,40081,calibration,,1295.29,286.13,1600,865,gaze,,p1,,,,
P004,S1777386312284,40099,calibration,,1296.28,262.79,1600,865,gaze,,p1,,,,
P004,S1777386312284,40121,calibration,,1270.96,278.46,1600,865,gaze,,p1,,,,
P004,S1777386312284,40144,calibration,,1296.59,290.29,1600,865,gaze,,p1,,,,
P004,S1777386312284,40164,calibration,,1326.74,285.51,1600,865,gaze,,p1,,,,
P004,S1777386312284,40184,calibration,,1352.13,281.09,1600,865,gaze,,p1,,,,
P004,S1777386312284,40211,calibration,,1312.56,296.22,1600,865,gaze,,p1,,,,
P004,S1777386312284,40232,calibration,,1316.10,298.75,1600,865,gaze,,p1,,,,
P004,S1777386312284,40252,calibration,,1251.91,254.49,1600,865,gaze,,p1,,,,
P004,S1777386312284,40277,calibration,,1146.34,271.75,1600,865,gaze,,p1,,,,
